IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.002,,,,,,0.002234034,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.002,,,,,,0.002414758,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,0.002,,,,,,0.002445114,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.002,,,,,,0.002458805,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.002,,,,,,0.002466641,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.002,,,,,,0.002479191,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.002,,,,,,0.002491058,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.003,,,,,,0.002567673,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.003,,,,,,0.002677396,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,0.003,,,,,,0.002682774,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.003,,,,,,0.002838492,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.003,,,,,,0.002892761,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,0.003,,,,,,0.002925059,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.003,,,,,,0.002944918,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.003,,,,,,0.003034541,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.003,,,,,,0.003159709,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,0.003,,,,,,0.003483003,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.004,,,,,,0.003510425,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,0.004,,,,,,0.003559697,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.004,,,,,,0.003570317,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,0.004,,,,,,0.003764178,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.004,,,,,,0.003805024,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.004,,,,,,0.003885623,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,0.004,,,,,,0.004126957,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,0.004,,,,,,0.004138793,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,0.004,,,,,,0.004229441,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,0.004,,,,,,0.004349055,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,0.005,,,,,,0.004741078,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.005,,,,,,0.004849547,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.005,,,,,,0.005045059,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,0.005,,,,,,0.005279909,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,0.006,,,,,,0.005540536,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,0.006,,,,,,0.005684614,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,0.006,,,,,,0.005877299,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.006,,,,,,0.006028688,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,0.006,,,,,,0.00609739,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.006,,,,,,0.006246105,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.006,,,,,,0.006320403,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,0.006,,,,,,0.006337891,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,0.006,,,,,,0.006441477,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,0.006,,,,,,0.006441703,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,0.006,,,,,,0.006478719,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.007,,,,,,0.006768735,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,0.007,,,,,,0.006887638,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,0.007,,,,,,0.007405254,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.008,,,,,,0.007767981,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,0.008,,,,,,0.008465582,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,0.008,,,,,,0.008468496,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,0.009,,,,,,0.008519938,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,0.009,,,,,,0.008533582,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.009,,,,,,0.008562077,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,0.009,,,,,,0.008700185,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,0.009,,,,,,0.008843569,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,0.009,,,,,,0.009027959,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,0.009,,,,,,0.00944916,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,0.01,,,,,,0.01008533,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.01,,,,,,0.010157265,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.01,,,,,,0.010242208,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,0.011,,,,,,0.010530523,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,0.011,,,,,,0.011462284,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,0.012,,,,,,0.011612845,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,0.012,,,,,,0.011760437,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,0.013,,,,,,0.012625447,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.013,,,,,,0.012651771,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,0.013,,,,,,0.012656962,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,0.013,,,,,,0.013258744,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,0.013,,,,,,0.013284043,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,0.014,,,,,,0.013518103,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,0.014,,,,,,0.013903486,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,0.014,,,,,,0.014246441,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,0.016,,,,,,0.01585626,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,0.017,,,,,,0.01656997,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,0.017,,,,,,0.017374658,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,0.017,,,,,,0.017454313,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,0.018,,,,,,0.017792528,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,0.02,,,,,,0.019721039,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,0.02,,,,,,0.019772404,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,70-74 years,AGEGROUP_AGE70-74,,,,,,,0.02,,,,,,0.019921677,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,0.02,,,,,,0.019928957,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,0.021,,,,,,0.020858707,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,0.021,,,,,,0.020926701,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,0.022,,,,,,0.022175299,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,0.024,,,,,,0.023581193,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,0.025,,,,,,0.024535169,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,0.025,,,,,,0.025457503,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,0.026,,,,,,0.025608715,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.026,,,,,,0.025821717,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.027,,,,,,0.027268429,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,65-69 years,AGEGROUP_AGE65-69,,,,,,,0.03,,,,,,0.02966733,,,EN,2020-12-06T05:00:00.000Z
